iteration,current_cost,candidate_cost,best_cost,accepted,candidate_feasible,destroy,repair,temperature,truck_cost,truck_transport_cost,truck_fixed_cost,van_cost,van_transport_cost,van_fixed_cost,drone_cost,drone_transport_cost,drone_fixed_cost,truck_distance,van_distance,drone_distance,drone_energy,used_trucks,used_vans,used_drones,used_drone_sorties,waiting_cost,waiting_cost_reported,penalty_cost,total_cost,van_waiting_time,drone_waiting_time,early_waiting_time,num_time_window_violations,waiting_cost_reported_not_optimized,feasible
1,818.2470596219932,20787.226964835918,818.2470596219932,False,False,cascade_aware_removal,best_mode_repair,1000.0,240.1799225814728,74.17992258147278,166.0,202.22407583080886,84.22407583080886,118.0,344.82296642363553,6.822966423635549,338.0,38.435193047395224,96.25608666378156,131.2108927622221,9.627306197733915,1,2,2,3,34.95323407103494,34.95323407103494,20000.0,20787.226964835918,53.91244329722613,0.0,0.0,0.0,True,False
