iteration,current_cost,candidate_cost,best_cost,accepted,candidate_feasible,destroy,repair,temperature,truck_cost,truck_transport_cost,truck_fixed_cost,van_cost,van_transport_cost,van_fixed_cost,drone_cost,drone_transport_cost,drone_fixed_cost,truck_distance,van_distance,drone_distance,drone_energy,used_trucks,used_vans,used_drones,used_drone_sorties,waiting_cost,waiting_cost_reported,penalty_cost,total_cost,van_waiting_time,drone_waiting_time,early_waiting_time,num_time_window_violations,waiting_cost_reported_not_optimized,feasible
16,908.4143633717575,908.4143633717575,598.7422871855887,True,True,drone_task_removal,regret_repair,992.5261932102194,240.1799225814728,74.17992258147278,166.0,153.69553818240186,94.69553818240186,59.0,514.5389026078828,7.538902607882861,507.0,38.435193047395224,108.22347220845927,144.97889630543963,14.162335247228686,1,1,3,4,208.50111918125427,208.50111918125427,0.0,908.4143633717575,0.0,321.5955565777701,0.0,0.0,True,True
17,742.7660185637534,742.7660185637534,598.7422871855887,True,True,greedy_removal,regret_repair,992.0299301136143,240.1799225814728,74.17992258147278,166.0,157.78896019946075,98.78896019946075,59.0,344.79713578281985,6.797135782819847,338.0,38.435193047395224,112.90166879938371,130.71414966961242,12.676270121887976,1,1,2,3,126.14245650287039,126.14245650287039,0.0,742.7660185637534,0.0,194.56420026149675,0.0,0.0,True,True
18,920.6262286826848,920.6262286826848,598.7422871855887,True,True,random_customer_removal,regret_repair,991.5339151485576,240.1799225814728,74.17992258147278,166.0,165.80017757271867,106.80017757271865,59.0,514.6461285284933,7.646128528493271,507.0,38.435193047395224,122.05734579739274,147.04093324025524,11.840766101478104,1,1,3,3,132.5331276870967,132.5331276870967,0.0,920.6262286826848,0.0,204.42127663819542,0.0,0.0,True,True
19,901.1845481087444,901.1845481087444,598.7422871855887,True,True,greedy_removal,greedy_drone_repair,991.0381481909834,240.1799225814728,74.17992258147278,166.0,141.90390979554127,82.90390979554127,59.0,519.1007157317302,12.100715731730244,507.0,38.435193047395224,94.7473254806186,232.70607176404314,20.052108195388,1,1,3,5,113.31118682548335,113.31118682548335,0.0,901.1845481087444,41.74639397626795,133.02664482910484,0.0,0.0,True,True
20,901.1845481087444,11178.808737033813,598.7422871855887,False,False,cascade_aware_removal,greedy_drone_repair,990.542629116888,240.1799225814728,74.17992258147278,166.0,77.27053639059346,18.270536390593463,59.0,861.3582780617461,16.358278061746105,845.0,38.435193047395224,20.8806130178211,314.58227041819435,36.64608978643281,1,1,5,5,61.1986511572163,61.1986511572163,10000.0,11178.808737033813,28.95431859869106,65.43948781346775,0.0,0.0,True,False
21,915.1709805397207,915.1709805397207,598.7422871855887,True,True,drone_task_removal,cascade_repair,990.0473578023295,240.1799225814728,74.17992258147278,166.0,157.78896019946075,98.78896019946075,59.0,517.2020977587872,10.202097758787179,507.0,38.435193047395224,112.90166879938371,196.1941876689842,15.00905632491618,1,1,3,4,152.9888212283905,152.9888212283905,0.0,915.1709805397207,26.811378039865616,209.16109686253617,0.0,0.0,True,True
22,751.9913708164042,751.9913708164042,598.7422871855887,True,True,greedy_removal,regret_repair,989.5523341234284,240.1799225814728,74.17992258147278,166.0,166.29554121868117,107.29554121868117,59.0,345.51590701625025,7.5159070162502815,338.0,38.435193047395224,122.62347567849275,144.5366733894285,9.859784680035702,1,1,2,3,154.51502551241137,154.51502551241137,0.0,751.9913708164042,0.0,238.32651749986331,0.0,0.0,True,True
23,771.4653816781386,771.4653816781386,598.7422871855887,True,True,cascade_aware_removal,best_mode_repair,989.0575579563667,240.1799225814728,74.17992258147278,166.0,188.82808051046783,129.82808051046783,59.0,342.4573785861979,4.457378586197853,338.0,38.435193047395224,148.37494915482037,85.71881896534333,8.136912442754813,1,1,2,2,111.95879441139824,111.95879441139824,0.0,771.4653816781386,2.41048464089198,170.27660185483796,0.0,0.0,True,True
24,771.4653816781386,21102.416768384992,598.7422871855887,False,False,switch_transshipment_operator,greedy_drone_repair,988.5630291773886,269.3022467039268,103.3022467039268,166.0,142.98136831300994,83.98136831300994,59.0,690.1331533680564,14.13315336805635,676.0,53.524480157475026,95.97870664343992,271.7914109241606,37.72258613702016,1,1,4,4,132.15857356187308,132.15857356187308,20000.0,21102.416768384992,203.84355819312046,0.0,0.0,1.0,True,False
25,601.8175241939423,601.8175241939423,598.7422871855887,True,True,random_customer_removal,best_mode_repair,988.0687476627999,240.1799225814728,74.17992258147278,166.0,188.82808051046783,129.82808051046783,59.0,172.80952110200164,3.8095211020016464,169.0,38.435193047395224,148.37494915482037,73.26002119233937,6.750382892731629,1,1,1,2,2.4719868016946958,2.4719868016946958,0.0,601.8175241939423,3.812833113153772,0.0,0.0,0.0,True,True
26,601.8175241939423,40848.570078407516,598.7422871855887,False,False,switch_transshipment_operator,cascade_repair,987.5747132889685,304.9407409816288,138.94074098162878,166.0,196.84692601685956,137.84692601685956,59.0,346.782411409025,8.782411409024977,338.0,71.99002123400454,157.53934401926807,168.89252709663418,22.30149231267157,1,1,2,2,82.1239913007384,82.1239913007384,40000.0,40848.570078407516,126.66939532247568,0.0,0.0,4.0,True,False
27,601.8175241939423,20466.068941513986,598.7422871855887,False,False,switch_transshipment_operator,greedy_van_repair,987.080925932324,269.3022467039268,103.3022467039268,166.0,196.76669481005942,137.76669481005942,59.0,0.0,0.0,0.0,53.524480157475026,157.4476512114965,0.0,0.0,1,1,0,0,0.0,0.0,20000.0,20466.068941513986,0.0,0.0,0.0,0.0,True,False
28,751.4036812933952,751.4036812933952,598.7422871855887,True,True,route_segment_removal,greedy_drone_repair,986.587385469358,240.1799225814728,74.17992258147278,166.0,167.35603750067347,108.35603750067347,59.0,343.86772121124886,5.867721211248854,338.0,38.435193047395224,123.83547142934111,112.84079252401645,11.50596462868117,1,1,2,3,71.67721009459204,71.67721009459204,0.0,751.4036812933952,3.812833113153772,106.74327500189823,0.0,0.0,True,True
29,751.4036812933952,10755.62152138829,598.7422871855887,False,False,route_segment_removal,greedy_van_repair,986.0940917766234,240.1799225814728,74.17992258147278,166.0,172.49837562141724,113.49837562141724,59.0,342.9432231853992,4.9432231853991535,338.0,38.435193047395224,129.7124292816197,95.0619843345991,10.172466759384294,1,1,2,2,70.76802083507565,70.76802083507565,10000.0,10755.62152138829,2.41048464089198,106.74327500189823,0.0,0.0,True,False
30,751.4036812933952,10595.19956911083,598.7422871855887,False,False,route_segment_removal,greedy_van_repair,985.6010447307351,240.1799225814728,74.17992258147278,166.0,185.0951485035078,126.09514850350779,59.0,169.92449802584972,0.9244980258497016,169.0,38.435193047395224,144.10874114686604,17.77880818941734,1.3334978692968749,1,1,1,1,0.9091892595163953,0.9091892595163953,10000.0,10595.19956911083,1.4023484722617923,0.0,0.0,0.0,True,False
31,751.4036812933952,10770.488025198572,598.7422871855887,False,False,switch_transshipment_operator,cascade_repair,985.1082442083698,269.3022467039268,103.3022467039268,166.0,155.90547005678204,96.90547005678204,59.0,345.28030843786405,7.280308437864045,338.0,53.524480157475026,110.74910863632232,140.0059314973855,18.83843299142173,1,1,2,2,68.07788419060373,68.07788419060373,10000.0,10770.488025198572,105.00444862303917,0.0,0.0,1.0,True,False
32,744.7093099041177,744.7093099041177,598.7422871855887,True,True,route_segment_removal,regret_repair,984.6156900862657,240.1799225814728,74.17992258147278,166.0,162.12012707565808,103.12012707565808,59.0,342.40926024698683,4.4092602469868165,338.0,38.435193047395224,117.85157380075209,84.79346628820801,10.269465821498905,1,1,2,2,40.482189760715826,40.482189760715826,0.0,744.7093099041177,1.402348472261849,61.038047045551764,0.0,0.0,True,True
33,744.7093099041177,21102.416768384992,598.7422871855887,False,False,switch_transshipment_operator,greedy_drone_repair,984.1233822412225,269.3022467039268,103.3022467039268,166.0,142.98136831300994,83.98136831300994,59.0,690.1331533680564,14.13315336805635,676.0,53.524480157475026,95.97870664343992,271.7914109241606,37.72258613702016,1,1,4,4,132.15857356187308,132.15857356187308,20000.0,21102.416768384992,203.84355819312046,0.0,0.0,1.0,True,False
34,589.9520878832193,589.9520878832193,589.9520878832193,True,True,related_customer_removal,best_mode_repair,983.631320550102,240.1799225814728,74.17992258147278,166.0,178.54788966451105,119.54788966451105,59.0,171.22427563723542,2.2242756372354107,169.0,38.435193047395224,136.62615961658406,42.774531485296365,2.974037447719732,1,1,1,2,5.786549173938334,5.786549173938334,0.0,589.9520878832193,1.4023484722617923,7.522920176486281,0.0,0.0,True,True
35,586.8412762133075,586.8412762133075,586.8412762133075,True,True,cascade_aware_removal,best_mode_repair,983.139504889827,240.1799225814728,74.17992258147278,166.0,174.64814912041822,115.64814912041822,59.0,172.0132045114165,3.013204511416484,169.0,38.435193047395224,132.16931328047798,57.94624060416315,6.615544726090973,1,1,1,2,74.68300112060925,74.68300112060925,0.0,586.8412762133075,1.4023484722617923,113.78994117392213,0.0,0.0,True,True
36,586.8412762133075,586.8412762133075,586.8412762133075,True,True,random_customer_removal,greedy_van_repair,982.6479351373821,240.1799225814728,74.17992258147278,166.0,174.64814912041822,115.64814912041822,59.0,172.0132045114165,3.013204511416484,169.0,38.435193047395224,132.16931328047798,57.94624060416315,6.615544726090973,1,1,1,2,74.68300112060925,74.68300112060925,0.0,586.8412762133075,1.4023484722617923,113.78994117392213,0.0,0.0,True,True
37,586.8412762133075,755.7237318102153,586.8412762133075,False,True,random_customer_removal,greedy_drone_repair,982.1566111698135,240.1799225814728,74.17992258147278,166.0,174.64814912041822,115.64814912041822,59.0,340.8956601083243,2.8956601083242948,338.0,38.435193047395224,132.16931328047798,55.685771313928754,5.786412250625231,1,1,2,2,97.73057840411624,97.73057840411624,0.0,755.7237318102153,0.0,150.7412520371973,0.0,0.0,True,True
38,572.5006448360539,572.5006448360539,572.5006448360539,True,True,related_customer_removal,greedy_drone_repair,981.6655328642286,240.1799225814728,74.17992258147278,166.0,158.22038653156525,99.22038653156525,59.0,174.10033572301583,5.100335723015845,169.0,38.435193047395224,113.394727464646,98.08337928876625,10.815096977118328,1,1,1,3,9.045393434248172,9.045393434248172,0.0,572.5006448360539,5.878208915730042,8.073554736066626,0.0,0.0,True,True
39,571.4782064540038,571.4782064540038,571.4782064540038,True,True,drone_task_removal,regret_repair,981.1747000977965,240.1799225814728,74.17992258147278,166.0,158.22038653156525,99.22038653156525,59.0,173.07789734096588,4.077897340965865,169.0,38.435193047395224,113.394727464646,78.42110271088202,10.57829644485438,1,1,1,2,4.443924394134403,4.443924394134403,0.0,571.4782064540038,6.85438209892196,0.0,0.0,0.0,True,True
40,571.4782064540038,571.4782064540038,571.4782064540038,True,True,related_customer_removal,regret_repair,980.6841127477477,240.1799225814728,74.17992258147278,166.0,158.22038653156525,99.22038653156525,59.0,173.07789734096588,4.077897340965865,169.0,38.435193047395224,113.394727464646,78.42110271088202,10.57829644485438,1,1,1,2,4.443924394134403,4.443924394134403,0.0,571.4782064540038,6.85438209892196,0.0,0.0,0.0,True,True
41,571.4782064540038,571.4782064540038,571.4782064540038,True,True,greedy_removal,cascade_repair,980.1937706913739,240.1799225814728,74.17992258147278,166.0,158.22038653156525,99.22038653156525,59.0,173.07789734096588,4.077897340965865,169.0,38.435193047395224,113.394727464646,78.42110271088202,10.57829644485438,1,1,1,2,4.443924394134403,4.443924394134403,0.0,571.4782064540038,6.85438209892196,0.0,0.0,0.0,True,True
42,599.2524761519076,599.2524761519076,571.4782064540038,True,True,cascade_aware_removal,best_mode_repair,979.7036738060282,240.1799225814728,74.17992258147278,166.0,183.91360436233322,124.91360436233322,59.0,175.1589492081015,6.158949208101483,169.0,38.435193047395224,142.75840498552367,118.44133092502854,16.798404676507587,1,1,1,2,70.83778890848778,70.83778890848778,0.0,599.2524761519076,11.577593446930848,97.68377762014543,0.0,0.0,True,True
43,599.2524761519076,20456.23118645027,571.4782064540038,False,False,random_customer_removal,greedy_van_repair,979.2138219691252,240.1799225814728,74.17992258147278,166.0,216.05126386879823,157.05126386879823,59.0,0.0,0.0,0.0,38.435193047395224,179.48715870719798,0.0,0.0,1,1,0,0,0.0,0.0,20000.0,20456.23118645027,0.0,0.0,0.0,0.0,True,False
44,588.9660987901161,588.9660987901161,571.4782064540038,True,True,route_segment_removal,best_mode_repair,978.7242150581407,240.1799225814728,74.17992258147278,166.0,173.62722700054184,114.62722700054185,59.0,175.1589492081015,6.158949208101483,169.0,38.435193047395224,131.0025451434764,118.44133092502854,16.798404676507587,1,1,1,2,15.37585711426225,15.37585711426225,0.0,588.9660987901161,11.577593446930905,12.138381536507012,0.0,0.0,True,True
45,603.8855827176602,603.8855827176602,571.4782064540038,True,True,drone_task_removal,regret_repair,978.2348529506116,240.1799225814728,74.17992258147278,166.0,191.99442962510756,132.99442962510756,59.0,171.7112305110799,2.71123051107988,169.0,38.435193047395224,151.99363385726576,52.13904828999769,3.514816791224594,1,1,1,1,44.105117211266446,44.105117211266446,0.0,603.8855827176602,0.0,68.02845842354722,0.0,0.0,True,True
46,765.3122394106356,765.3122394106356,571.4782064540038,True,True,route_segment_removal,regret_repair,977.7457355241364,240.1799225814728,74.17992258147278,166.0,183.48784860588714,124.48784860588714,59.0,341.6444682232757,3.644468223275677,338.0,38.435193047395224,142.27182697815672,70.0859273706861,8.384888886385893,1,1,2,2,112.41064004591452,112.41064004591452,0.0,765.3122394106356,0.0,173.38402063637201,0.0,0.0,True,True
47,765.3122394106356,20446.938789337313,571.4782064540038,False,False,drone_task_removal,greedy_van_repair,977.2568626563744,240.1799225814728,74.17992258147278,166.0,206.75886675583988,147.75886675583988,59.0,0.0,0.0,0.0,38.435193047395224,168.86727629238842,0.0,0.0,1,1,0,0,0.0,0.0,20000.0,20446.938789337313,0.0,0.0,0.0,0.0,True,False
48,765.3122394106356,41189.90029589423,571.4782064540038,False,False,switch_transshipment_operator,greedy_drone_repair,976.7682342250463,304.9407409816288,138.94074098162878,166.0,192.70562845358188,133.70562845358188,59.0,692.2539264590149,16.253926459014956,676.0,71.99002123400454,152.8064325183793,312.5755088272107,35.234572929436744,1,1,4,4,151.98984116723122,151.98984116723122,40000.0,41189.90029589423,234.43163162040804,0.0,0.0,3.0,True,False
49,765.3122394106356,765.3122394106356,571.4782064540038,True,True,greedy_removal,greedy_van_repair,976.2798501079338,240.1799225814728,74.17992258147278,166.0,183.48784860588714,124.48784860588714,59.0,341.6444682232757,3.644468223275677,338.0,38.435193047395224,142.27182697815672,70.0859273706861,8.384888886385893,1,1,2,2,112.41064004591452,112.41064004591452,0.0,765.3122394106356,0.0,173.38402063637201,0.0,0.0,True,True
50,765.3122394106356,20469.487265965534,571.4782064540038,False,False,switch_transshipment_operator,greedy_van_repair,975.7917101828799,269.3022467039268,103.3022467039268,166.0,200.18501926160877,141.18501926160877,59.0,0.0,0.0,0.0,53.524480157475026,161.35430772755288,0.0,0.0,1,1,0,0,0.0,0.0,20000.0,20469.487265965534,0.0,0.0,0.0,0.0,True,False
51,773.6520188453179,773.6520188453179,571.4782064540038,True,True,route_segment_removal,best_mode_repair,975.3038143277885,240.1799225814728,74.17992258147278,166.0,191.99442962510756,132.99442962510756,59.0,341.47766663873756,3.477666638737551,338.0,38.435193047395224,151.99363385726576,66.87820459110677,3.7312883102139676,1,1,2,2,161.92580013602802,161.92580013602802,0.0,773.6520188453179,0.0,249.7570182046705,0.0,0.0,True,True
52,773.6520188453179,773.6520188453179,571.4782064540038,True,True,route_segment_removal,cascade_repair,974.8161624206247,240.1799225814728,74.17992258147278,166.0,191.99442962510756,132.99442962510756,59.0,341.47766663873756,3.477666638737551,338.0,38.435193047395224,151.99363385726576,66.87820459110677,3.7312883102139676,1,1,2,2,161.92580013602802,161.92580013602802,0.0,773.6520188453179,0.0,249.7570182046705,0.0,0.0,True,True
53,773.6520188453179,11078.310137290176,571.4782064540038,False,False,greedy_removal,greedy_drone_repair,974.3287543394144,240.1799225814728,74.17992258147278,166.0,154.33984331477407,95.33984331477407,59.0,683.79037139393,7.790371393929952,676.0,38.435193047395224,108.95982093117037,149.81483449865294,10.3852239174898,1,1,4,4,144.6669055466722,144.6669055466722,10000.0,11078.310137290176,0.0,223.1366152390831,0.0,0.0,True,False
54,769.0918042208632,769.0918042208632,571.4782064540038,True,True,related_customer_removal,greedy_van_repair,973.8415899622448,240.1799225814728,74.17992258147278,166.0,187.43421500065278,128.43421500065278,59.0,341.47766663873756,3.477666638737551,338.0,38.435193047395224,146.78196000074604,66.87820459110677,3.7312883102139676,1,1,2,2,192.4672379580378,192.4672379580378,0.0,769.0918042208632,0.0,296.8646343825776,0.0,0.0,True,True
55,931.45012898043,931.45012898043,571.4782064540038,True,True,related_customer_removal,greedy_drone_repair,973.3546691672638,240.1799225814728,74.17992258147278,166.0,180.0507729351566,121.05077293515659,59.0,511.21943346380056,4.219433463800565,507.0,38.435193047395224,138.34374049732182,81.14295122693395,5.217353435554679,1,1,3,3,286.93654498875736,286.93654498875736,0.0,931.45012898043,0.0,442.57564779756916,0.0,0.0,True,True
56,931.45012898043,11082.666559975562,571.4782064540038,False,False,random_customer_removal,greedy_drone_repair,972.8679918326802,240.1799225814728,74.17992258147278,166.0,159.1012978546135,100.10129785461352,59.0,683.385339539475,7.38533953947499,676.0,38.435193047395224,114.40148326241545,142.02576037451905,10.75005574633658,1,1,4,4,238.67614920398984,238.67614920398984,10000.0,11082.666559975562,0.0,368.1380193377735,0.0,0.0,True,False
57,931.45012898043,40848.570078407516,571.4782064540038,False,False,switch_transshipment_operator,cascade_repair,972.3815578367639,304.9407409816288,138.94074098162878,166.0,196.84692601685956,137.84692601685956,59.0,346.782411409025,8.782411409024977,338.0,71.99002123400454,157.53934401926807,168.89252709663418,22.30149231267157,1,1,2,2,82.1239913007384,82.1239913007384,40000.0,40848.570078407516,126.66939532247568,0.0,0.0,4.0,True,False
58,768.8515442758703,768.8515442758703,571.4782064540038,True,True,greedy_removal,regret_repair,971.8953670578456,240.1799225814728,74.17992258147278,166.0,187.19395505565996,128.19395505565996,59.0,341.47766663873756,3.477666638737551,338.0,38.435193047395224,146.5073772064685,66.87820459110677,3.7312883102139676,1,1,2,2,200.13934289024814,200.13934289024814,0.0,768.8515442758703,0.0,308.69821525488146,0.0,0.0,True,True
59,768.8515442758703,40536.930517337285,571.4782064540038,False,False,switch_transshipment_operator,greedy_van_repair,971.4094193743168,304.9407409816288,138.94074098162878,166.0,231.98977635565495,172.98977635565495,59.0,0.0,0.0,0.0,71.99002123400454,197.70260154931995,0.0,0.0,1,1,0,0,0.0,0.0,40000.0,40536.930517337285,0.0,0.0,0.0,2.0,True,False
60,768.8515442758703,768.8515442758703,571.4782064540038,True,True,random_customer_removal,regret_repair,970.9237146646298,240.1799225814728,74.17992258147278,166.0,187.19395505565996,128.19395505565996,59.0,341.47766663873756,3.477666638737551,338.0,38.435193047395224,146.5073772064685,66.87820459110677,3.7312883102139676,1,1,2,2,200.13934289024814,200.13934289024814,0.0,768.8515442758703,0.0,308.69821525488146,0.0,0.0,True,True
61,763.8017848896253,763.8017848896253,571.4782064540038,True,True,related_customer_removal,cascade_repair,970.4382528072975,240.1799225814728,74.17992258147278,166.0,181.97739408487686,122.97739408487686,59.0,341.6444682232757,3.644468223275677,338.0,38.435193047395224,140.54559323985927,70.0859273706861,8.384888886385893,1,1,2,2,146.34166838289548,146.34166838289548,0.0,763.8017848896253,0.0,225.71979699161255,0.0,0.0,True,True
62,764.1477345235273,764.1477345235273,571.4782064540038,True,True,cascade_aware_removal,best_mode_repair,969.9530336808939,240.1799225814728,74.17992258147278,166.0,180.40208775065287,121.40208775065288,59.0,343.56572419140167,5.565724191401655,338.0,38.435193047395224,138.7452431436033,107.03315752695491,9.05949615322863,1,1,2,2,59.71079528983818,59.71079528983818,0.0,764.1477345235273,21.180378651628374,70.91853439182384,0.0,0.0,True,True
63,930.7978913130236,930.7978913130236,571.4782064540038,True,True,random_customer_removal,greedy_drone_repair,969.4680571640534,240.1799225814728,74.17992258147278,166.0,177.19431777658494,118.19431777658494,59.0,513.4236509549659,6.423650954965851,507.0,38.435193047395224,135.07922031609706,123.53174913395867,11.439237418040687,1,1,3,3,138.8994493754253,138.8994493754253,0.0,930.7978913130236,0.23429158390307236,214.00650436790974,0.0,0.0,True,True
64,930.7978913130236,10764.081759325727,571.4782064540038,False,False,related_customer_removal,greedy_van_repair,968.9833231354714,240.1799225814728,74.17992258147278,166.0,182.91913860915668,123.91913860915668,59.0,340.9826981350969,2.98269813509691,338.0,38.435193047395224,141.62187269617905,57.359579521094425,6.089079605246415,1,1,2,2,116.42858266634762,116.42858266634762,10000.0,10764.081759325727,0.23429158390307236,179.34706985519352,0.0,0.0,True,False
65,930.7978913130236,40535.81995774068,571.4782064540038,False,False,switch_transshipment_operator,greedy_van_repair,968.4988314739038,304.9407409816288,138.94074098162878,166.0,230.87921675904587,171.87921675904587,59.0,0.0,0.0,0.0,71.99002123400454,196.4333905817667,0.0,0.0,1,1,0,0,0.0,0.0,40000.0,40535.81995774068,0.0,0.0,0.0,2.0,True,False
