iteration,current_cost,candidate_cost,best_cost,accepted,candidate_feasible,destroy,repair,temperature,truck_cost,truck_transport_cost,truck_fixed_cost,van_cost,van_transport_cost,van_fixed_cost,drone_cost,drone_transport_cost,drone_fixed_cost,truck_distance,van_distance,drone_distance,drone_energy,used_trucks,used_vans,used_drones,used_drone_sorties,waiting_cost,waiting_cost_reported,penalty_cost,total_cost,van_waiting_time,drone_waiting_time,early_waiting_time,num_time_window_violations,waiting_cost_reported_not_optimized,feasible
11,924.441234311774,10762.155113332483,924.441234311774,False,False,related_customer_removal,greedy_van_repair,995.0112350131176,240.1799225814728,74.17992258147278,166.0,179.3531301650304,120.3531301650304,59.0,342.62206058597997,4.622060585979946,338.0,38.435193047395224,137.54643447432045,88.88578049961436,13.46787990406186,1,1,2,2,43.22071076793748,43.22071076793748,10000.0,10762.155113332483,66.66433537471077,0.0,0.0,0.0,True,False
12,886.8807873468776,886.8807873468776,886.8807873468776,True,True,cascade_aware_removal,greedy_drone_repair,994.5137293956111,240.1799225814728,74.17992258147278,166.0,129.22496138125663,70.22496138125663,59.0,517.4759033841482,10.475903384148143,507.0,38.435193047395224,80.25709872143615,201.45968046438736,26.483950586372625,1,1,3,4,109.99209882982183,109.99209882982183,0.0,886.8807873468776,53.506894622538624,116.14672825122256,0.0,0.0,True,True
13,886.8807873468776,20571.548362276284,886.8807873468776,False,False,cascade_aware_removal,best_mode_repair,994.0164725309133,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,175.05726864612348,6.0572686461234895,169.0,38.435193047395224,111.2127669127848,116.48593550237482,17.410274913398617,1,1,1,2,51.51312968465346,51.51312968465346,20000.0,20571.548362276284,0.0,79.45469874239608,0.0,0.0,True,False
14,741.9340530506931,741.9340530506931,741.9340530506931,True,True,random_customer_removal,cascade_repair,993.519464294648,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,345.4429594205336,7.442959420533606,338.0,38.435193047395224,111.2127669127848,143.13383501026166,21.3008682415501,1,1,2,3,64.47067082036344,64.47067082036344,0.0,741.9340530506931,19.98592463091515,79.45469874239606,0.0,0.0,True,True
15,741.9340530506931,11077.147263492112,741.9340530506931,False,False,cascade_aware_removal,greedy_drone_repair,993.0227045625006,240.1799225814728,74.17992258147278,166.0,151.43129406234993,92.43129406234995,59.0,685.5360468482888,9.536046848288843,676.0,38.435193047395224,105.63576464268566,183.38551631324697,24.30259813790696,1,1,4,5,122.73813776724191,122.73813776724191,10000.0,11077.147263492112,24.112724278619993,165.2005987556863,0.0,0.0,True,False
16,741.9340530506931,20777.97024379367,741.9340530506931,False,False,switch_transshipment_operator,best_mode_repair,992.5261932102194,269.3022467039268,103.3022467039268,166.0,165.1777364021193,106.17773640211931,59.0,343.49026068762123,5.490260687621241,338.0,53.524480157475026,121.34598445956492,105.58193630040849,16.325904210271084,1,1,2,2,40.467385219411504,40.467385219411504,20000.0,20777.97024379367,42.86274179123566,19.55481895849931,0.0,0.0,True,False
17,741.9340530506931,741.9340530506931,741.9340530506931,True,True,greedy_removal,regret_repair,992.0299301136143,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,345.4429594205336,7.442959420533606,338.0,38.435193047395224,111.2127669127848,143.13383501026166,21.3008682415501,1,1,2,3,64.47067082036344,64.47067082036344,0.0,741.9340530506931,19.98592463091515,79.45469874239606,0.0,0.0,True,True
18,741.9340530506931,20571.009783591184,741.9340530506931,False,False,drone_task_removal,best_mode_repair,991.5339151485576,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,174.51868996102365,5.518689961023654,169.0,38.435193047395224,111.2127669127848,106.12865309660873,16.41597580244507,1,1,1,2,16.866560376581948,16.866560376581948,20000.0,20571.009783591184,0.0,26.015260220949017,0.0,0.0,True,False
19,741.9340530506931,20583.177025394885,741.9340530506931,False,False,drone_task_removal,greedy_van_repair,991.0381481909834,240.1799225814728,74.17992258147278,166.0,170.99685677581715,111.99685677581716,59.0,172.00024603759476,3.000246037594751,169.0,38.435193047395224,127.99640774379104,57.697039184514445,8.852182778388473,1,1,1,1,9.638778819979681,9.638778819979681,20000.0,20583.177025394885,0.0,14.867011033387683,0.0,0.0,True,False
20,741.9340530506931,30599.63365919317,741.9340530506931,False,False,cascade_aware_removal,greedy_van_repair,990.542629116888,240.1799225814728,74.17992258147278,166.0,189.06804583728635,130.06804583728635,59.0,170.3856907744101,1.3856907744101166,169.0,38.435193047395224,148.64919524261296,26.64789950788686,3.890593328151481,1,1,1,1,12.957541135709988,12.957541135709988,30000.0,30599.63365919317,19.98592463091515,0.0,0.0,0.0,True,False
21,741.3954743655934,741.3954743655934,741.3954743655934,True,True,drone_task_removal,cascade_repair,990.0473578023295,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,344.9043807354338,6.90438073543377,338.0,38.435193047395224,111.2127669127848,132.77655260449558,20.306569130596554,1,1,2,3,29.824101512291932,29.824101512291932,0.0,741.3954743655934,19.98592463091515,26.015260220949017,0.0,0.0,True,True
22,741.3954743655934,913.0701048089577,741.3954743655934,False,True,cascade_aware_removal,cascade_repair,989.5523341234284,240.1799225814728,74.17992258147278,166.0,158.15315826905822,99.15315826905824,59.0,514.7370239584267,7.737023958426637,507.0,38.435193047395224,113.31789516463799,148.78892227743535,22.322435641840553,1,1,3,3,120.4900065657647,120.4900065657647,0.0,913.0701048089577,19.98592463091515,165.85984385098413,0.0,0.0,True,True
23,741.3954743655934,741.3954743655934,741.3954743655934,True,True,related_customer_removal,best_mode_repair,989.0575579563667,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,344.9043807354338,6.90438073543377,338.0,38.435193047395224,111.2127669127848,132.77655260449558,20.306569130596554,1,1,2,3,29.824101512291932,29.824101512291932,0.0,741.3954743655934,19.98592463091515,26.015260220949017,0.0,0.0,True,True
24,741.3954743655934,31273.443413938563,741.3954743655934,False,False,switch_transshipment_operator,greedy_drone_repair,988.5630291773886,269.3022467039268,103.3022467039268,166.0,145.13254216243013,86.13254216243014,59.0,859.0086250722045,14.008625072204449,845.0,53.524480157475026,98.4371910427773,269.39663600393175,35.99153973880588,1,1,5,5,130.99411425691179,130.99411425691179,30000.0,31273.443413938563,202.0474770029488,0.0,0.0,1.0,True,False
25,741.3954743655934,741.3954743655934,741.3954743655934,True,True,random_customer_removal,best_mode_repair,988.0687476627999,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,344.9043807354338,6.90438073543377,338.0,38.435193047395224,111.2127669127848,132.77655260449558,20.306569130596554,1,1,2,3,29.824101512291932,29.824101512291932,0.0,741.3954743655934,19.98592463091515,26.015260220949017,0.0,0.0,True,True
26,741.3954743655934,31273.443413938563,741.3954743655934,False,False,switch_transshipment_operator,greedy_drone_repair,987.5747132889685,269.3022467039268,103.3022467039268,166.0,145.13254216243013,86.13254216243014,59.0,859.0086250722045,14.008625072204449,845.0,53.524480157475026,98.4371910427773,269.39663600393175,35.99153973880588,1,1,5,5,130.99411425691179,130.99411425691179,30000.0,31273.443413938563,202.0474770029488,0.0,0.0,1.0,True,False
27,741.3954743655934,741.3954743655934,741.3954743655934,True,True,greedy_removal,cascade_repair,987.080925932324,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,344.9043807354338,6.90438073543377,338.0,38.435193047395224,111.2127669127848,132.77655260449558,20.306569130596554,1,1,2,3,29.824101512291932,29.824101512291932,0.0,741.3954743655934,19.98592463091515,26.015260220949017,0.0,0.0,True,True
28,741.3954743655934,10575.913615957565,741.3954743655934,False,False,related_customer_removal,greedy_van_repair,986.587385469358,240.1799225814728,74.17992258147278,166.0,161.2150034150672,102.2150034150672,59.0,174.51868996102365,5.518689961023654,169.0,38.435193047395224,116.81714676007681,106.12865309660873,16.41597580244507,1,1,1,2,22.31681977807342,22.31681977807342,10000.0,10575.913615957565,0.0,34.42182999188702,0.0,0.0,True,False
29,741.3954743655934,30606.674822105673,741.3954743655934,False,False,cascade_aware_removal,greedy_van_repair,986.0940917766234,240.1799225814728,74.17992258147278,166.0,196.10920874979033,137.10920874979033,59.0,170.3856907744101,1.3856907744101166,169.0,38.435193047395224,156.69623857118896,26.64789950788686,3.890593328151481,1,1,1,1,12.957541135709988,12.957541135709988,30000.0,30606.674822105673,19.98592463091515,0.0,0.0,0.0,True,False
30,741.3954743655934,41273.44341393856,741.3954743655934,False,False,switch_transshipment_operator,greedy_drone_repair,985.6010447307351,269.3022467039268,103.3022467039268,166.0,145.13254216243013,86.13254216243014,59.0,859.0086250722045,14.008625072204449,845.0,53.524480157475026,98.4371910427773,269.39663600393175,35.99153973880588,1,1,5,5,130.99411425691179,130.99411425691179,40000.0,41273.44341393856,202.0474770029488,0.0,0.0,2.0,True,False
31,741.3954743655934,30599.63365919317,741.3954743655934,False,False,random_customer_removal,greedy_van_repair,985.1082442083698,240.1799225814728,74.17992258147278,166.0,189.06804583728635,130.06804583728635,59.0,170.3856907744101,1.3856907744101166,169.0,38.435193047395224,148.64919524261296,26.64789950788686,3.890593328151481,1,1,1,1,12.957541135709988,12.957541135709988,30000.0,30599.63365919317,19.98592463091515,0.0,0.0,0.0,True,False
32,741.3954743655934,20777.97024379367,741.3954743655934,False,False,switch_transshipment_operator,best_mode_repair,984.6156900862657,269.3022467039268,103.3022467039268,166.0,165.1777364021193,106.17773640211931,59.0,343.49026068762123,5.490260687621241,338.0,53.524480157475026,121.34598445956492,105.58193630040849,16.325904210271084,1,1,2,2,40.467385219411504,40.467385219411504,20000.0,20777.97024379367,42.86274179123566,19.55481895849931,0.0,0.0,True,False
33,915.131960044257,915.131960044257,741.3954743655934,True,True,route_segment_removal,regret_repair,984.1233822412225,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,518.6408664140974,11.640866414097466,507.0,38.435193047395224,111.2127669127848,223.86281565572054,25.093811881349037,1,1,3,4,138.47499697863745,138.47499697863745,0.0,915.131960044257,66.80383956403361,146.7822740276951,0.0,0.0,True,True
34,915.131960044257,11069.01898446292,741.3954743655934,False,False,cascade_aware_removal,greedy_drone_repair,983.631320550102,240.1799225814728,74.17992258147278,166.0,139.61884768708953,80.61884768708953,59.0,689.2202141943583,13.22021419435833,676.0,38.435193047395224,92.13582592810232,254.23488835304482,28.90822823065802,1,1,4,5,195.50417702316315,195.50417702316315,10000.0,11069.01898446292,69.56072369690403,231.98813546478723,0.0,0.0,True,False
35,914.0661820071382,914.0661820071382,741.3954743655934,True,True,cascade_aware_removal,best_mode_repair,983.139504889827,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,517.5750883769787,10.575088376978712,507.0,38.435193047395224,111.2127669127848,203.36708417266755,22.1014350848233,1,1,3,4,79.96942846746403,79.96942846746403,0.0,914.0661820071382,66.80383956403361,56.54232259657928,0.0,0.0,True,True
36,914.0661820071382,20765.63475628363,741.3954743655934,False,False,random_customer_removal,greedy_van_repair,982.6479351373821,240.1799225814728,74.17992258147278,166.0,182.52078699828962,123.52078699828964,59.0,342.93404670386843,4.934046703868426,338.0,38.435193047395224,141.166613712331,94.88551353593128,9.500519083416375,1,1,2,2,25.114596020203305,25.114596020203305,20000.0,20765.63475628363,38.73716609799996,0.0,0.0,0.0,True,False
37,914.0661820071382,914.0661820071382,741.3954743655934,True,True,greedy_removal,greedy_van_repair,982.1566111698135,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,517.5750883769787,10.575088376978712,507.0,38.435193047395224,111.2127669127848,203.36708417266755,22.1014350848233,1,1,3,4,79.96942846746403,79.96942846746403,0.0,914.0661820071382,66.80383956403361,56.54232259657928,0.0,0.0,True,True
38,914.0661820071382,41273.44341393856,741.3954743655934,False,False,switch_transshipment_operator,greedy_drone_repair,981.6655328642286,269.3022467039268,103.3022467039268,166.0,145.13254216243013,86.13254216243014,59.0,859.0086250722045,14.008625072204449,845.0,53.524480157475026,98.4371910427773,269.39663600393175,35.99153973880588,1,1,5,5,130.99411425691179,130.99411425691179,40000.0,41273.44341393856,202.0474770029488,0.0,0.0,2.0,True,False
39,913.8168821566195,913.8168821566195,741.3954743655934,True,True,related_customer_removal,best_mode_repair,981.1747000977965,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,517.32578852646,10.325788526459952,507.0,38.435193047395224,111.2127669127848,198.572856278076,21.701117055624906,1,1,3,4,90.29013459043556,90.29013459043556,0.0,913.8168821566195,38.73716609799996,100.52782298750475,0.0,0.0,True,True
40,914.8826601937383,914.8826601937383,741.3954743655934,True,True,cascade_aware_removal,cascade_repair,980.6841127477477,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,518.3915665635787,11.391566563578706,507.0,38.435193047395224,111.2127669127848,219.06858776112898,24.69349385215064,1,1,3,4,148.79570310160898,148.79570310160898,0.0,914.8826601937383,38.73716609799996,190.76777441862058,0.0,0.0,True,True
41,914.7305876823311,914.7305876823311,741.3954743655934,True,True,related_customer_removal,cascade_repair,980.1937706913739,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,518.2394940521716,11.239494052171628,507.0,38.435193047395224,111.2127669127848,216.14411638791591,23.916993219467983,1,1,3,4,104.64250418481245,104.64250418481245,0.0,914.7305876823311,38.73716609799996,122.66515398140228,0.0,0.0,True,True
42,914.7305876823311,20777.97024379367,741.3954743655934,False,False,switch_transshipment_operator,best_mode_repair,979.7036738060282,269.3022467039268,103.3022467039268,166.0,165.1777364021193,106.17773640211931,59.0,343.49026068762123,5.490260687621241,338.0,53.524480157475026,121.34598445956492,105.58193630040849,16.325904210271084,1,1,2,2,40.467385219411504,40.467385219411504,20000.0,20777.97024379367,42.86274179123566,19.55481895849931,0.0,0.0,True,False
43,910.2032792510951,910.2032792510951,741.3954743655934,True,True,cascade_aware_removal,best_mode_repair,979.2138219691252,240.1799225814728,74.17992258147278,166.0,156.32325375404076,97.32325375404078,59.0,513.7001029155815,6.700102915581473,507.0,38.435193047395224,111.22657571890375,128.84813299195142,16.725151525038275,1,1,3,3,111.11332036859272,111.11332036859272,0.0,910.2032792510951,19.98592463091515,151.39708879107877,0.0,0.0,True,True
44,910.2032792510951,10748.70364849029,741.3954743655934,False,False,route_segment_removal,greedy_van_repair,978.7242150581407,240.1799225814728,74.17992258147278,166.0,166.09302440943665,107.09302440943665,59.0,342.43070149937915,4.430701499379138,338.0,38.435193047395224,122.39202789649903,85.20579806498343,12.884602688172858,1,1,2,2,103.51001009166704,103.51001009166704,10000.0,10748.70364849029,19.98592463091515,139.66961792692607,0.0,0.0,True,False
45,910.2032792510951,910.2032792510951,741.3954743655934,True,True,route_segment_removal,cascade_repair,978.2348529506116,240.1799225814728,74.17992258147278,166.0,156.32325375404076,97.32325375404078,59.0,513.7001029155815,6.700102915581473,507.0,38.435193047395224,111.22657571890375,128.84813299195142,16.725151525038275,1,1,3,3,111.11332036859272,111.11332036859272,0.0,910.2032792510951,19.98592463091515,151.39708879107877,0.0,0.0,True,True
46,910.2032792510951,910.2032792510951,741.3954743655934,True,True,route_segment_removal,best_mode_repair,977.7457355241364,240.1799225814728,74.17992258147278,166.0,156.32325375404076,97.32325375404078,59.0,513.7001029155815,6.700102915581473,507.0,38.435193047395224,111.22657571890375,128.84813299195142,16.725151525038275,1,1,3,3,111.11332036859272,111.11332036859272,0.0,910.2032792510951,19.98592463091515,151.39708879107877,0.0,0.0,True,True
47,910.2032792510951,910.2032792510951,741.3954743655934,True,True,route_segment_removal,best_mode_repair,977.2568626563744,240.1799225814728,74.17992258147278,166.0,156.32325375404076,97.32325375404078,59.0,513.7001029155815,6.700102915581473,507.0,38.435193047395224,111.22657571890375,128.84813299195142,16.725151525038275,1,1,3,3,111.11332036859272,111.11332036859272,0.0,910.2032792510951,19.98592463091515,151.39708879107877,0.0,0.0,True,True
48,910.2032792510951,10575.488306661775,741.3954743655934,False,False,drone_task_removal,greedy_drone_repair,976.7682342250463,240.1799225814728,74.17992258147278,166.0,161.2270861204213,102.22708612042129,59.0,174.0812979598801,5.081297959880086,169.0,38.435193047395224,116.83095556619575,97.71726845923243,12.0959897090457,1,1,1,2,40.11093775927461,40.11093775927461,10000.0,10575.488306661775,0.0,61.867770322788616,0.0,0.0,True,False
49,910.2032792510951,910.2032792510951,741.3954743655934,True,True,greedy_removal,cascade_repair,976.2798501079338,240.1799225814728,74.17992258147278,166.0,156.32325375404076,97.32325375404078,59.0,513.7001029155815,6.700102915581473,507.0,38.435193047395224,111.22657571890375,128.84813299195142,16.725151525038275,1,1,3,3,111.11332036859272,111.11332036859272,0.0,910.2032792510951,19.98592463091515,151.39708879107877,0.0,0.0,True,True
50,910.2032792510951,31273.443413938563,741.3954743655934,False,False,switch_transshipment_operator,greedy_drone_repair,975.7917101828799,269.3022467039268,103.3022467039268,166.0,145.13254216243013,86.13254216243014,59.0,859.0086250722045,14.008625072204449,845.0,53.524480157475026,98.4371910427773,269.39663600393175,35.99153973880588,1,1,5,5,130.99411425691179,130.99411425691179,30000.0,31273.443413938563,202.0474770029488,0.0,0.0,1.0,True,False
51,740.9701650698038,740.9701650698038,740.9701650698038,True,True,related_customer_removal,greedy_drone_repair,975.3038143277885,240.1799225814728,74.17992258147278,166.0,156.32325375404076,97.32325375404078,59.0,344.4669887342902,6.466988734290203,338.0,38.435193047395224,111.22657571890375,124.36516796711928,15.986583037197182,1,1,2,3,47.61821949349314,47.61821949349314,0.0,740.9701650698038,19.98592463091515,53.461200551850624,0.0,0.0,True,True
52,903.1017566006329,903.1017566006329,740.9701650698038,True,True,random_customer_removal,greedy_drone_repair,974.8161624206247,240.1799225814728,74.17992258147278,166.0,147.94467424750457,88.94467424750455,59.0,514.9771597716556,7.977159771655591,507.0,38.435193047395224,101.65105628286234,153.40691868568447,19.172517807203086,1,1,3,4,80.54722552191453,80.54722552191453,0.0,903.1017566006329,19.98592463091515,104.25144121265481,0.0,0.0,True,True
53,903.1017566006329,10737.619898192603,740.9701650698038,False,False,drone_task_removal,greedy_drone_repair,974.3287543394144,240.1799225814728,74.17992258147278,166.0,152.84850661388506,93.84850661388506,59.0,344.5914689972455,6.591468997245475,338.0,38.435193047395224,107.25543613015435,126.7590191777976,15.281924479051604,1,1,2,3,73.03994378769598,73.03994378769598,10000.0,10737.619898192603,0.0,112.65801098359277,0.0,0.0,True,False
54,903.1017566006329,20570.584474295392,740.9701650698038,False,False,drone_task_removal,best_mode_repair,973.8415899622448,240.1799225814728,74.17992258147278,166.0,156.32325375404076,97.32325375404078,59.0,174.0812979598801,5.081297959880086,169.0,38.435193047395224,111.22657571890375,97.71726845923243,12.0959897090457,1,1,1,2,34.66067835778314,34.66067835778314,20000.0,20570.584474295392,0.0,53.46120055185061,0.0,0.0,True,False
55,858.7543813161417,858.7543813161417,740.9701650698038,True,True,related_customer_removal,greedy_drone_repair,973.3546691672638,240.1799225814728,74.17992258147278,166.0,102.27235599371599,43.27235599371599,59.0,516.3021027409529,9.302102740952936,507.0,38.435193047395224,49.454121135675415,178.88659117217185,24.907190299352205,1,1,3,4,57.16585254241405,57.16585254241405,0.0,858.7543813161417,63.1880000579969,24.98555142130499,0.0,0.0,True,True
56,858.7543813161417,31273.443413938563,740.9701650698038,False,False,switch_transshipment_operator,greedy_drone_repair,972.8679918326802,269.3022467039268,103.3022467039268,166.0,145.13254216243013,86.13254216243014,59.0,859.0086250722045,14.008625072204449,845.0,53.524480157475026,98.4371910427773,269.39663600393175,35.99153973880588,1,1,5,5,130.99411425691179,130.99411425691179,30000.0,31273.443413938563,202.0474770029488,0.0,0.0,1.0,True,False
57,858.7543813161417,10693.272522908112,740.9701650698038,False,False,drone_task_removal,greedy_drone_repair,972.3815578367639,240.1799225814728,74.17992258147278,166.0,107.1761883600965,48.1761883600965,59.0,345.9164119665428,7.916411966542819,338.0,38.435193047395224,55.05850098296743,152.238691664285,21.016596971200723,1,1,2,3,49.65857080819556,49.65857080819556,10000.0,10693.272522908112,43.20207542708178,33.392121192242996,0.0,0.0,True,False
58,910.7369565422673,910.7369565422673,740.9701650698038,True,True,random_customer_removal,cascade_repair,971.8953670578456,240.1799225814728,74.17992258147278,166.0,156.32325375404076,97.32325375404078,59.0,514.2337802067537,7.233780206753705,507.0,38.435193047395224,111.22657571890375,139.11115782218664,18.678535833660668,1,1,3,3,43.25808631680101,43.25808631680101,0.0,910.7369565422673,19.98592463091515,46.73605940528179,0.0,0.0,True,True
59,910.7369565422673,20776.829919511238,740.9701650698038,False,False,random_customer_removal,greedy_van_repair,971.4094193743168,240.1799225814728,74.17992258147278,166.0,194.22811326668997,135.22811326668997,59.0,342.42188366307596,4.421883663075955,338.0,38.435193047395224,154.5464151619314,85.03622428992222,10.423094961480384,1,1,2,2,27.059120478654968,27.059120478654968,20000.0,20776.829919511238,19.98592463091515,21.75050798397683,0.0,0.0,True,False
60,910.7369565422673,30779.65371325344,740.9701650698038,False,False,switch_transshipment_operator,cascade_repair,970.9237146646298,269.3022467039268,103.3022467039268,166.0,165.1777364021193,106.17773640211931,59.0,345.17373014739377,7.173730147393746,338.0,53.524480157475026,121.34598445956492,137.9563489883413,20.473232433739618,1,1,2,2,67.08127469558096,67.08127469558096,30000.0,30779.65371325344,103.46726174125598,0.0,0.0,1.0,True,False
61,910.7369565422673,910.7369565422673,740.9701650698038,True,True,greedy_removal,regret_repair,970.4382528072975,240.1799225814728,74.17992258147278,166.0,156.32325375404076,97.32325375404078,59.0,514.2337802067537,7.233780206753705,507.0,38.435193047395224,111.22657571890375,139.11115782218664,18.678535833660668,1,1,3,3,43.25808631680101,43.25808631680101,0.0,910.7369565422673,19.98592463091515,46.73605940528179,0.0,0.0,True,True
62,910.7369565422673,20740.35126576786,740.9701650698038,False,False,random_customer_removal,cascade_repair,969.9530336808939,240.1799225814728,74.17992258147278,166.0,156.32325375404076,97.32325375404078,59.0,343.8480894323436,5.848089432343588,338.0,38.435193047395224,111.22657571890375,112.4632583142998,14.787942505509188,1,1,2,2,30.300545181091028,30.300545181091028,20000.0,20740.35126576786,0.0,46.73605940528179,0.0,0.0,True,False
63,741.3954743655934,741.3954743655934,740.9701650698038,True,True,cascade_aware_removal,greedy_drone_repair,969.4680571640534,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,344.9043807354338,6.90438073543377,338.0,38.435193047395224,111.2127669127848,132.77655260449558,20.306569130596554,1,1,2,3,29.824101512291932,29.824101512291932,0.0,741.3954743655934,19.98592463091515,26.015260220949017,0.0,0.0,True,True
64,741.9340530506931,741.9340530506931,740.9701650698038,True,True,random_customer_removal,cascade_repair,968.9833231354714,240.1799225814728,74.17992258147278,166.0,156.3111710486867,97.3111710486867,59.0,345.4429594205336,7.442959420533606,338.0,38.435193047395224,111.2127669127848,143.13383501026166,21.3008682415501,1,1,2,3,64.47067082036344,64.47067082036344,0.0,741.9340530506931,19.98592463091515,79.45469874239606,0.0,0.0,True,True
