iteration,current_cost,candidate_cost,best_cost,accepted,candidate_feasible,destroy,repair,temperature,truck_cost,truck_transport_cost,truck_fixed_cost,van_cost,van_transport_cost,van_fixed_cost,drone_cost,drone_transport_cost,drone_fixed_cost,truck_distance,van_distance,drone_distance,drone_energy,used_trucks,used_vans,used_drones,used_drone_sorties,waiting_cost,waiting_cost_reported,penalty_cost,total_cost,van_waiting_time,drone_waiting_time,early_waiting_time,num_time_window_violations,waiting_cost_reported_not_optimized,feasible
11,769.4366522148555,769.4366522148555,726.6268104446026,True,True,greedy_removal,greedy_van_repair,995.0112350131176,269.3022467039268,103.3022467039268,166.0,156.6539690542766,97.65396905427659,59.0,343.48043645665206,5.480436456652051,338.0,53.524480157475026,111.60453606203039,105.39300878177022,14.00926854114526,1,1,2,2,95.04179163767203,95.04179163767203,0.0,769.4366522148555,44.644460575985846,101.94956251553916,0.0,0.0,True,True
12,769.4366522148555,769.4366522148555,726.6268104446026,True,True,greedy_removal,regret_repair,994.5137293956111,269.3022467039268,103.3022467039268,166.0,156.6539690542766,97.65396905427659,59.0,343.48043645665206,5.480436456652051,338.0,53.524480157475026,111.60453606203039,105.39300878177022,14.00926854114526,1,1,2,2,95.04179163767203,95.04179163767203,0.0,769.4366522148555,44.644460575985846,101.94956251553916,0.0,0.0,True,True
13,770.3215070673963,770.3215070673963,726.6268104446026,True,True,cascade_aware_removal,regret_repair,994.0164725309133,269.3022467039268,103.3022467039268,166.0,156.6539690542766,97.65396905427659,59.0,344.3652913091929,6.365291309192936,338.0,53.524480157475026,111.60453606203039,122.40944825371031,17.022905304463645,1,1,2,2,53.23156778167341,53.23156778167341,0.0,770.3215070673963,44.644460575985846,37.46078535975721,0.0,0.0,True,True
14,768.5500291341616,768.5500291341616,726.6268104446026,True,True,related_customer_removal,greedy_drone_repair,993.519464294648,269.3022467039268,103.3022467039268,166.0,156.6539690542766,97.65396905427659,59.0,342.5938133759582,4.593813375958172,338.0,53.524480157475026,111.60453606203039,88.34256492227254,13.772999001999821,1,1,2,2,76.59519363069182,76.59519363069182,0.0,768.5500291341616,0.0,118.14168683397196,0.0,0.0,True,True
15,768.5500291341616,20433.334529509808,726.6268104446026,False,False,drone_task_removal,greedy_van_repair,993.0227045625006,269.3022467039268,103.3022467039268,166.0,164.03228280588087,105.03228280588085,59.0,0.0,0.0,0.0,53.524480157475026,120.0368946352924,0.0,0.0,1,1,0,0,0.0,0.0,20000.0,20433.334529509808,0.0,0.0,0.0,0.0,True,False
16,768.5500291341616,768.5500291341616,726.6268104446026,True,True,drone_task_removal,regret_repair,992.5261932102194,269.3022467039268,103.3022467039268,166.0,156.6539690542766,97.65396905427659,59.0,342.5938133759582,4.593813375958172,338.0,53.524480157475026,111.60453606203039,88.34256492227254,12.415175723936951,1,1,2,2,122.82738985794832,122.82738985794832,0.0,768.5500291341616,0.0,189.45098692742673,0.0,0.0,True,True
17,768.5500291341616,768.5500291341616,726.6268104446026,True,True,route_segment_removal,greedy_van_repair,992.0299301136143,269.3022467039268,103.3022467039268,166.0,156.6539690542766,97.65396905427659,59.0,342.5938133759582,4.593813375958172,338.0,53.524480157475026,111.60453606203039,88.34256492227254,12.415175723936951,1,1,2,2,122.82738985794832,122.82738985794832,0.0,768.5500291341616,0.0,189.45098692742673,0.0,0.0,True,True
18,772.805314184239,772.805314184239,726.6268104446026,True,True,route_segment_removal,best_mode_repair,991.5339151485576,269.3022467039268,103.3022467039268,166.0,161.41671065416318,102.41671065416317,59.0,342.086356826149,4.086356826148989,338.0,53.524480157475026,117.04766931904362,78.58378511824978,11.112222819387636,1,1,2,2,91.92729449528862,91.92729449528862,0.0,772.805314184239,0.0,141.7901714580287,0.0,0.0,True,True
19,772.805314184239,772.805314184239,726.6268104446026,True,True,route_segment_removal,best_mode_repair,991.0381481909834,269.3022467039268,103.3022467039268,166.0,161.41671065416318,102.41671065416317,59.0,342.086356826149,4.086356826148989,338.0,53.524480157475026,117.04766931904362,78.58378511824978,11.112222819387636,1,1,2,2,91.92729449528862,91.92729449528862,0.0,772.805314184239,0.0,141.7901714580287,0.0,0.0,True,True
20,772.805314184239,772.805314184239,726.6268104446026,True,True,random_customer_removal,best_mode_repair,990.542629116888,269.3022467039268,103.3022467039268,166.0,161.41671065416318,102.41671065416317,59.0,342.086356826149,4.086356826148989,338.0,53.524480157475026,117.04766931904362,78.58378511824978,11.112222819387636,1,1,2,2,91.92729449528862,91.92729449528862,0.0,772.805314184239,0.0,141.7901714580287,0.0,0.0,True,True
21,768.8623275484304,768.8623275484304,726.6268104446026,True,True,greedy_removal,greedy_van_repair,990.0473578023295,269.3022467039268,103.3022467039268,166.0,157.47372401835457,98.47372401835459,59.0,342.086356826149,4.086356826148989,338.0,53.524480157475026,112.54139887811952,78.58378511824978,11.112222819387636,1,1,2,2,81.3404003103979,81.3404003103979,0.0,768.8623275484304,0.0,125.46077168698903,0.0,0.0,True,True
22,768.8623275484304,11099.831795847855,726.6268104446026,False,False,greedy_removal,greedy_drone_repair,989.5523341234284,269.3022467039268,103.3022467039268,166.0,146.3034939120975,87.30349391209751,59.0,684.2260552318303,8.226055231830328,676.0,53.524480157475026,99.77542161382573,158.19336984289092,18.575393232508922,1,1,4,4,161.9451743600792,161.9451743600792,10000.0,11099.831795847855,0.0,249.7869013266003,0.0,0.0,True,False
23,768.8623275484304,768.8623275484304,726.6268104446026,True,True,drone_task_removal,best_mode_repair,989.0575579563667,269.3022467039268,103.3022467039268,166.0,157.47372401835457,98.47372401835459,59.0,342.086356826149,4.086356826148989,338.0,53.524480157475026,112.54139887811952,78.58378511824978,11.112222819387636,1,1,2,2,81.3404003103979,81.3404003103979,0.0,768.8623275484304,0.0,125.46077168698903,0.0,0.0,True,True
24,768.8623275484304,768.8623275484304,726.6268104446026,True,True,related_customer_removal,cascade_repair,988.5630291773886,269.3022467039268,103.3022467039268,166.0,157.47372401835457,98.47372401835459,59.0,342.086356826149,4.086356826148989,338.0,53.524480157475026,112.54139887811952,78.58378511824978,11.112222819387636,1,1,2,2,81.3404003103979,81.3404003103979,0.0,768.8623275484304,0.0,125.46077168698903,0.0,0.0,True,True
25,769.0800954733181,769.0800954733181,726.6268104446026,True,True,random_customer_removal,regret_repair,988.0687476627999,269.3022467039268,103.3022467039268,166.0,157.47372401835457,98.47372401835459,59.0,342.3041247510368,4.304124751036802,338.0,53.524480157475026,112.54139887811952,82.77162982763082,11.514255911488217,1,1,2,2,73.73505982737036,73.73505982737036,0.0,769.0800954733181,0.0,113.73016939954297,0.0,0.0,True,True
26,769.0800954733181,769.0800954733181,726.6268104446026,True,True,route_segment_removal,greedy_van_repair,987.5747132889685,269.3022467039268,103.3022467039268,166.0,157.47372401835457,98.47372401835459,59.0,342.3041247510368,4.304124751036802,338.0,53.524480157475026,112.54139887811952,82.77162982763082,11.514255911488217,1,1,2,2,73.73505982737036,73.73505982737036,0.0,769.0800954733181,0.0,113.73016939954297,0.0,0.0,True,True
27,771.4143125725452,771.4143125725452,726.6268104446026,True,True,related_customer_removal,greedy_drone_repair,987.080925932324,269.3022467039268,103.3022467039268,166.0,157.17095742164855,98.17095742164855,59.0,344.9411084469699,6.941108446969908,338.0,53.524480157475026,112.19537991045549,133.4828547494213,13.342502035090874,1,1,2,4,118.93270178118419,118.93270178118419,0.0,771.4143125725452,5.401892218414616,178.0418637422808,0.0,0.0,True,True
28,769.8599713899184,769.8599713899184,726.6268104446026,True,True,random_customer_removal,greedy_van_repair,986.587385469358,269.3022467039268,103.3022467039268,166.0,157.46750680590128,98.4675068059013,59.0,343.0902178800904,5.0902178800904085,338.0,53.524480157475026,112.53429349245862,97.88880538635402,10.736023701050764,1,1,2,3,102.17748011639358,102.17748011639358,0.0,769.8599713899184,5.401892218414616,152.19833418219247,0.0,0.0,True,True
29,769.2843620844374,769.2843620844374,726.6268104446026,True,True,drone_task_removal,greedy_drone_repair,986.0940917766234,269.3022467039268,103.3022467039268,166.0,157.46750680590128,98.4675068059013,59.0,342.51460857460927,4.514608574609262,338.0,53.524480157475026,112.53429349245862,86.81939566556275,9.196412465836701,1,1,2,3,107.00330628738654,107.00330628738654,0.0,769.2843620844374,6.422662950590052,158.62099713278252,0.0,0.0,True,True
30,762.3437995057961,762.3437995057961,726.6268104446026,True,True,cascade_aware_removal,regret_repair,985.6010447307351,269.3022467039268,103.3022467039268,166.0,149.32281000179455,90.32281000179456,59.0,343.7187428000747,5.718742800074726,338.0,53.524480157475026,103.22606857347951,109.97582307836012,10.761519450310375,1,1,2,3,100.15862164944492,100.15862164944492,0.0,762.3437995057961,6.422662950590052,148.06364293544326,0.0,0.0,True,True
31,769.1108936310002,769.1108936310002,726.6268104446026,True,True,random_customer_removal,cascade_repair,985.1082442083698,269.3022467039268,103.3022467039268,166.0,157.49564277731724,98.49564277731724,59.0,342.3130041497561,4.31300414975611,338.0,53.524480157475026,112.56644888836257,82.94238749530982,9.355176784828597,1,1,2,2,142.53133195113253,142.53133195113253,0.0,769.1108936310002,0.0,219.84267138992166,0.0,0.0,True,True
32,769.1108936310002,769.1108936310002,726.6268104446026,True,True,related_customer_removal,best_mode_repair,984.6156900862657,269.3022467039268,103.3022467039268,166.0,157.49564277731724,98.49564277731724,59.0,342.3130041497561,4.31300414975611,338.0,53.524480157475026,112.56644888836257,82.94238749530982,9.355176784828597,1,1,2,2,142.53133195113253,142.53133195113253,0.0,769.1108936310002,0.0,219.84267138992166,0.0,0.0,True,True
33,769.0113005428872,769.0113005428872,726.6268104446026,True,True,cascade_aware_removal,regret_repair,984.1233822412225,269.3022467039268,103.3022467039268,166.0,157.26984320254536,98.26984320254537,59.0,342.439210636415,4.439210636414995,338.0,53.524480157475026,112.30839223148043,85.36943531567297,8.895829301266728,1,1,2,2,118.36200431587771,118.36200431587771,0.0,769.0113005428872,0.0,182.56350280083967,0.0,0.0,True,True
34,600.0373216650845,600.0373216650845,600.0373216650845,True,True,drone_task_removal,best_mode_repair,983.631320550102,269.3022467039268,103.3022467039268,166.0,157.50185998977054,98.50185998977054,59.0,173.23321497138716,4.233214971387156,169.0,53.524480157475026,112.57355427402346,81.40798021898377,8.11925376786335,1,1,1,2,23.362995723721234,23.362995723721234,0.0,600.0373216650845,0.0,36.03546898260345,0.0,0.0,True,True
35,600.0373216650845,600.0373216650845,600.0373216650845,True,True,random_customer_removal,best_mode_repair,983.139504889827,269.3022467039268,103.3022467039268,166.0,157.50185998977054,98.50185998977054,59.0,173.23321497138716,4.233214971387156,169.0,53.524480157475026,112.57355427402346,81.40798021898377,8.11925376786335,1,1,1,2,23.362995723721234,23.362995723721234,0.0,600.0373216650845,0.0,36.03546898260345,0.0,0.0,True,True
36,600.0373216650845,600.0373216650845,600.0373216650845,True,True,greedy_removal,greedy_van_repair,982.6479351373821,269.3022467039268,103.3022467039268,166.0,157.50185998977054,98.50185998977054,59.0,173.23321497138716,4.233214971387156,169.0,53.524480157475026,112.57355427402346,81.40798021898377,8.11925376786335,1,1,1,2,23.362995723721234,23.362995723721234,0.0,600.0373216650845,0.0,36.03546898260345,0.0,0.0,True,True
37,600.0373216650845,600.0373216650845,600.0373216650845,True,True,greedy_removal,cascade_repair,982.1566111698135,269.3022467039268,103.3022467039268,166.0,157.50185998977054,98.50185998977054,59.0,173.23321497138716,4.233214971387156,169.0,53.524480157475026,112.57355427402346,81.40798021898377,8.11925376786335,1,1,1,2,23.362995723721234,23.362995723721234,0.0,600.0373216650845,0.0,36.03546898260345,0.0,0.0,True,True
38,600.0373216650845,600.0373216650845,600.0373216650845,True,True,related_customer_removal,best_mode_repair,981.6655328642286,269.3022467039268,103.3022467039268,166.0,157.50185998977054,98.50185998977054,59.0,173.23321497138716,4.233214971387156,169.0,53.524480157475026,112.57355427402346,81.40798021898377,8.11925376786335,1,1,1,2,23.362995723721234,23.362995723721234,0.0,600.0373216650845,0.0,36.03546898260345,0.0,0.0,True,True
39,593.1101892957148,593.1101892957148,593.1101892957148,True,True,route_segment_removal,regret_repair,981.1747000977965,269.3022467039268,103.3022467039268,166.0,149.3571631856638,90.35716318566381,59.0,174.45077940612418,5.450779406124184,169.0,53.524480157475026,103.26532935504436,104.82268088700353,9.699469737767537,1,1,1,2,37.19995899071768,37.19995899071768,0.0,593.1101892957148,0.0,57.377828777456585,0.0,0.0,True,True
40,769.1008356817454,769.1008356817454,593.1101892957148,True,True,random_customer_removal,best_mode_repair,980.6841127477477,269.3022467039268,103.3022467039268,166.0,157.49564277731724,98.49564277731724,59.0,342.30294620050125,4.302946200501249,338.0,53.524480157475026,112.56644888836257,82.74896539425478,9.316057164890218,1,1,2,2,111.47377590123654,111.47377590123654,0.0,769.1008356817454,0.0,171.93898596591754,0.0,0.0,True,True
41,600.6921595304448,600.6921595304448,593.1101892957148,True,True,route_segment_removal,greedy_drone_repair,980.1937706913739,269.3022467039268,103.3022467039268,166.0,156.64775184182332,97.64775184182331,59.0,174.74216098469466,5.742160984694655,169.0,53.524480157475026,111.5974306763695,110.42617278258953,11.854607718639652,1,1,1,3,49.26477382414416,49.26477382414416,0.0,600.6921595304448,0.0,75.98679767220179,0.0,0.0,True,True
42,769.1695979568752,769.1695979568752,593.1101892957148,True,True,related_customer_removal,best_mode_repair,979.7036738060282,269.3022467039268,103.3022467039268,166.0,156.6539690542766,97.65396905427659,59.0,343.21338219867187,5.213382198671881,338.0,53.524480157475026,111.60453606203039,100.25734997445926,9.927336150437359,1,1,2,3,26.077170101365358,26.077170101365358,0.0,769.1695979568752,2.6261127720992476,37.59574342537945,0.0,0.0,True,True
43,769.1695979568752,769.1695979568752,593.1101892957148,True,True,cascade_aware_removal,cascade_repair,979.2138219691252,269.3022467039268,103.3022467039268,166.0,156.6539690542766,97.65396905427659,59.0,343.21338219867187,5.213382198671881,338.0,53.524480157475026,111.60453606203039,100.25734997445926,9.927336150437359,1,1,2,3,26.077170101365358,26.077170101365358,0.0,769.1695979568752,2.6261127720992476,37.59574342537945,0.0,0.0,True,True
44,768.4665622155308,768.4665622155308,593.1101892957148,True,True,random_customer_removal,regret_repair,978.7242150581407,269.3022467039268,103.3022467039268,166.0,156.89568738887513,97.89568738887513,59.0,342.2686281227289,4.268628122728905,338.0,53.524480157475026,111.88078558728587,82.08900236017125,8.165803136919273,1,1,2,2,74.06698743342257,74.06698743342257,0.0,768.4665622155308,0.0,114.24214000013765,0.0,0.0,True,True
45,768.5098857925304,768.5098857925304,593.1101892957148,True,True,cascade_aware_removal,regret_repair,978.2348529506116,269.3022467039268,103.3022467039268,166.0,156.66367060164998,97.66367060164997,59.0,342.5439684869536,4.543968486953592,338.0,53.524480157475026,111.61562354474282,87.38400936449216,10.891607178147389,1,1,2,2,66.34289596586945,66.34289596586945,0.0,768.5098857925304,0.0,102.3283742404156,0.0,0.0,True,True
46,768.5098857925304,768.5098857925304,593.1101892957148,True,True,greedy_removal,greedy_van_repair,977.7457355241364,269.3022467039268,103.3022467039268,166.0,156.66367060164998,97.66367060164997,59.0,342.5439684869536,4.543968486953592,338.0,53.524480157475026,111.61562354474282,87.38400936449216,10.891607178147389,1,1,2,2,66.34289596586945,66.34289596586945,0.0,768.5098857925304,0.0,102.3283742404156,0.0,0.0,True,True
47,761.5693232138891,761.5693232138891,593.1101892957148,True,True,cascade_aware_removal,cascade_repair,977.2568626563744,269.3022467039268,103.3022467039268,166.0,148.51897379754325,89.51897379754325,59.0,343.74810271241904,5.748102712419056,338.0,53.524480157475026,102.30739862576371,110.54043677728953,12.456714162621065,1,1,2,2,59.49821132792782,59.49821132792782,0.0,761.5693232138891,0.0,91.77102004307633,0.0,0.0,True,True
48,761.5693232138891,41180.65329121668,593.1101892957148,False,False,switch_transshipment_operator,greedy_drone_repair,976.7682342250463,304.9407409816288,138.94074098162878,166.0,183.71654765380973,124.71654765380973,59.0,691.9960025812409,15.996002581240893,676.0,71.99002123400454,142.53319731863968,307.61543425463253,35.73353192116713,1,1,4,4,149.57800490631507,149.57800490631507,40000.0,41180.65329121668,230.71157569097443,0.0,0.0,3.0,True,False
49,761.5693232138891,20401.019255628238,593.1101892957148,False,False,switch_transshipment_operator,greedy_van_repair,976.2798501079338,240.1799225814728,74.17992258147278,166.0,160.8393330467668,101.83933304676681,59.0,0.0,0.0,0.0,38.435193047395224,116.38780919630493,0.0,0.0,1,1,0,0,0.0,0.0,20000.0,20401.019255628238,0.0,0.0,0.0,0.0,True,False
50,727.9215482541312,727.9215482541312,593.1101892957148,True,True,switch_transshipment_operator,best_mode_repair,975.7917101828799,240.1799225814728,74.17992258147278,166.0,146.1214755430262,87.12147554302621,59.0,341.6201501296322,3.6201501296321816,338.0,38.435193047395224,99.56740062060138,69.6182717236958,9.895357586390618,1,1,2,2,46.79041041472256,46.79041041472256,0.0,727.9215482541312,0.8637252528566819,71.30657358733235,0.0,0.0,True,True
51,555.7824654167471,555.7824654167471,555.7824654167471,True,True,cascade_aware_removal,regret_repair,975.3038143277885,240.1799225814728,74.17992258147278,166.0,141.86873985672545,82.86873985672545,59.0,173.7338029785488,4.733802978548786,169.0,38.435193047395224,94.70713126482909,91.03467266439972,12.256134913953328,1,1,1,2,45.66389503259725,45.66389503259725,0.0,555.7824654167471,7.280298680052567,63.15244430081724,0.0,0.0,True,True
52,555.7824654167471,555.7824654167471,555.7824654167471,True,True,random_customer_removal,regret_repair,974.8161624206247,240.1799225814728,74.17992258147278,166.0,141.86873985672545,82.86873985672545,59.0,173.7338029785488,4.733802978548786,169.0,38.435193047395224,94.70713126482909,91.03467266439972,12.256134913953328,1,1,1,2,45.66389503259725,45.66389503259725,0.0,555.7824654167471,7.280298680052567,63.15244430081724,0.0,0.0,True,True
53,555.7824654167471,555.7824654167471,555.7824654167471,True,True,random_customer_removal,cascade_repair,974.3287543394144,240.1799225814728,74.17992258147278,166.0,141.86873985672545,82.86873985672545,59.0,173.7338029785488,4.733802978548786,169.0,38.435193047395224,94.70713126482909,91.03467266439972,12.256134913953328,1,1,1,2,45.66389503259725,45.66389503259725,0.0,555.7824654167471,7.280298680052567,63.15244430081724,0.0,0.0,True,True
54,555.7824654167471,555.7824654167471,555.7824654167471,True,True,drone_task_removal,cascade_repair,973.8415899622448,240.1799225814728,74.17992258147278,166.0,141.86873985672545,82.86873985672545,59.0,173.7338029785488,4.733802978548786,169.0,38.435193047395224,94.70713126482909,91.03467266439972,12.256134913953328,1,1,1,2,45.66389503259725,45.66389503259725,0.0,555.7824654167471,7.280298680052567,63.15244430081724,0.0,0.0,True,True
55,725.3615810495642,725.3615810495642,555.7824654167471,True,True,cascade_aware_removal,cascade_repair,973.3546691672638,240.1799225814728,74.17992258147278,166.0,141.86873985672545,82.86873985672545,59.0,343.312918611366,5.31291861136598,338.0,38.435193047395224,94.70713126482909,102.17151175703808,13.951718665807517,1,1,2,2,47.99078855627753,47.99078855627753,0.0,725.3615810495642,0.0,74.02178183487537,0.0,0.0,True,True
56,725.3615810495642,725.3615810495642,555.7824654167471,True,True,greedy_removal,greedy_van_repair,972.8679918326802,240.1799225814728,74.17992258147278,166.0,141.86873985672545,82.86873985672545,59.0,343.312918611366,5.31291861136598,338.0,38.435193047395224,94.70713126482909,102.17151175703808,13.951718665807517,1,1,2,2,47.99078855627753,47.99078855627753,0.0,725.3615810495642,0.0,74.02178183487537,0.0,0.0,True,True
57,725.3615810495642,725.3615810495642,555.7824654167471,True,True,random_customer_removal,best_mode_repair,972.3815578367639,240.1799225814728,74.17992258147278,166.0,141.86873985672545,82.86873985672545,59.0,343.312918611366,5.31291861136598,338.0,38.435193047395224,94.70713126482909,102.17151175703808,13.951718665807517,1,1,2,2,47.99078855627753,47.99078855627753,0.0,725.3615810495642,0.0,74.02178183487537,0.0,0.0,True,True
58,725.3615810495642,725.3615810495642,555.7824654167471,True,True,cascade_aware_removal,regret_repair,971.8953670578456,240.1799225814728,74.17992258147278,166.0,141.86873985672545,82.86873985672545,59.0,343.312918611366,5.31291861136598,338.0,38.435193047395224,94.70713126482909,102.17151175703808,13.951718665807517,1,1,2,2,47.99078855627753,47.99078855627753,0.0,725.3615810495642,0.0,74.02178183487537,0.0,0.0,True,True
59,725.3153127220212,725.3153127220212,555.7824654167471,True,True,random_customer_removal,cascade_repair,971.4094193743168,240.1799225814728,74.17992258147278,166.0,142.40945993971707,83.40945993971707,59.0,342.7259302008313,4.725930200831318,338.0,38.435193047395224,95.32509707396235,90.88327309290997,13.656664884464403,1,1,2,2,91.5031684404685,91.5031684404685,0.0,725.3153127220212,0.0,141.1359924531648,0.0,0.0,True,True
60,725.3153127220212,725.3153127220212,555.7824654167471,True,True,route_segment_removal,regret_repair,970.9237146646298,240.1799225814728,74.17992258147278,166.0,142.40945993971707,83.40945993971707,59.0,342.7259302008313,4.725930200831318,338.0,38.435193047395224,95.32509707396235,90.88327309290997,13.656664884464403,1,1,2,2,91.5031684404685,91.5031684404685,0.0,725.3153127220212,0.0,141.1359924531648,0.0,0.0,True,True
61,725.3153127220212,725.3153127220212,555.7824654167471,True,True,related_customer_removal,cascade_repair,970.4382528072975,240.1799225814728,74.17992258147278,166.0,142.40945993971707,83.40945993971707,59.0,342.7259302008313,4.725930200831318,338.0,38.435193047395224,95.32509707396235,90.88327309290997,13.656664884464403,1,1,2,2,91.5031684404685,91.5031684404685,0.0,725.3153127220212,0.0,141.1359924531648,0.0,0.0,True,True
62,725.3153127220212,20401.019255628238,555.7824654167471,False,False,drone_task_removal,greedy_van_repair,969.9530336808939,240.1799225814728,74.17992258147278,166.0,160.8393330467668,101.83933304676681,59.0,0.0,0.0,0.0,38.435193047395224,116.38780919630493,0.0,0.0,1,1,0,0,0.0,0.0,20000.0,20401.019255628238,0.0,0.0,0.0,0.0,True,False
63,725.3153127220212,725.3153127220212,555.7824654167471,True,True,drone_task_removal,cascade_repair,969.4680571640534,240.1799225814728,74.17992258147278,166.0,142.40945993971707,83.40945993971707,59.0,342.7259302008313,4.725930200831318,338.0,38.435193047395224,95.32509707396235,90.88327309290997,13.656664884464403,1,1,2,2,91.5031684404685,91.5031684404685,0.0,725.3153127220212,0.0,141.1359924531648,0.0,0.0,True,True
64,725.3153127220212,20401.019255628238,555.7824654167471,False,False,cascade_aware_removal,greedy_van_repair,968.9833231354714,240.1799225814728,74.17992258147278,166.0,160.8393330467668,101.83933304676681,59.0,0.0,0.0,0.0,38.435193047395224,116.38780919630493,0.0,0.0,1,1,0,0,0.0,0.0,20000.0,20401.019255628238,0.0,0.0,0.0,0.0,True,False
65,725.3153127220212,725.3153127220212,555.7824654167471,True,True,cascade_aware_removal,regret_repair,968.4988314739038,240.1799225814728,74.17992258147278,166.0,142.40945993971707,83.40945993971707,59.0,342.7259302008313,4.725930200831318,338.0,38.435193047395224,95.32509707396235,90.88327309290997,13.656664884464403,1,1,2,2,91.5031684404685,91.5031684404685,0.0,725.3153127220212,0.0,141.1359924531648,0.0,0.0,True,True
